RSH #,RSH Lesson,SH,RSH Keyword,RTH Read,TH Read
2700,RSH2-L44,杉,fir tree,shān,shān|shā
2701,RSH2-L44,彬,well-mannered,bīn,bīn|Bīn
2702,RSH2-L44,衫,shirt,shān,shān
2703,RSH2-L44,彰,manifest,zhāng,zhāng
2704,RSH2-L44,膨,puffy,péng,péng
2705,RSH2-L44,渗,seep,shèn,shèn
2706,RSH2-L44,诊,diagnose,zhěn,zhěn
2707,RSH2-L44,趁,take advantage of,chèn,chèn
2708,RSH2-L44,寥,deserted,liáo,liáo
2709,RSH2-L44,谬,wrong,miù,miù
2710,RSH2-L44,铲,small shovel,chǎn,chǎn
2711,RSH2-L44,萨,Samoa,sà,Sà
2712,RSH2-L44,刘,Liu,liú,Liú
2713,RSH2-L44,坟,tomb,fén,fén
2714,RSH2-L44,纹,design,wén,wén
2715,RSH2-L44,斋,abstain from food,zhāi,zhāi
2716,RSH2-L44,斑,speck,bān,bān
2717,RSH2-L44,剂,pharmaceutical,jì,jì
2718,RSH2-L44,挤,squeeze,jǐ,jǐ
2719,RSH2-L44,脊,backbone,jǐ,jǐ
2720,RSH2-L44,函,letter,hán,hán
2721,RSH2-L44,涵,culvert,hán,hán
2722,RSH2-L44,映,reflect,yìng,yìng
2723,RSH2-L44,殃,calamity,yāng,yāng
2724,RSH2-L44,秧,youngling,yāng,yāng
2725,RSH2-L44,焕,glowing,huàn,huàn
2726,RSH2-L44,肥,plump,féi,féi
2727,RSH2-L44,爬,crawl,pá,pá|pā
2728,RSH2-L44,疤,scar,bā,bā
2729,RSH2-L45,甜,sugary,tián,tián
2730,RSH2-L45,嵌,set,qiàn,qiàn
2731,RSH2-L45,钳,pliers,qián,qián
2732,RSH2-L45,媒,matchmaker,méi,méi
2733,RSH2-L45,煤,coal,méi,méi
2734,RSH2-L45,谋,scheme,móu,móu
2735,RSH2-L45,棋,chess,qí,qí
2736,RSH2-L45,欺,dupe,qī,qī
2737,RSH2-L45,旗,flag,qí,qí
2738,RSH2-L45,嘶,hoarse,sī,sī
2739,RSH2-L45,撕,rip,sī,sī|xī
2740,RSH2-L45,堪,tolerate,kān,kān
2741,RSH2-L45,勘,survey,kān,kān
2742,RSH2-L45,遣,dispatch,qiǎn,qiǎn
2743,RSH2-L45,谴,censure,qiǎn,qiǎn
2744,RSH2-L45,囊,sack,náng,náng|nāng
2745,RSH2-L45,溃,burst,kuì,kuì|huì
2746,RSH2-L46,宜,fitting,yí,yí
2747,RSH2-L46,谊,friendship,yì,yì
2748,RSH2-L46,租,rent,zū,zū
2749,RSH2-L46,粗,coarse,cū,cū
2750,RSH2-L46,阻,block,zǔ,zǔ
2751,RSH2-L46,桑,mulberry tree,sāng,sāng
2752,RSH2-L46,嗓,voicebox,sǎng,sǎng
2753,RSH2-L46,叠,heap,dié,dié
2754,RSH2-L46,锄,hoe,chú,chú
2755,RSH2-L46,碰,bump,pèng,pèng
2756,RSH2-L46,谱,musical score,pǔ,pǔ
2757,RSH2-L46,壶,kettle,hú,hú
2758,RSH2-L46,凿,bore a hole,záo,záo|zuò
2759,RSH2-L46,湿,wet,shī,shī
2760,RSH2-L46,哑,mute,yǎ,yā|yǎ
2761,RSH2-L46,晋,promote,jìn,Jìn
2762,RSH2-L46,哄,fool,hǒng,hòng|hǒng|hōng
2763,RSH2-L46,洪,deluge,hóng,hóng
2764,RSH2-L46,烘,warm by a fire,hōng,hōng
2765,RSH2-L46,戴,have on,dài,dài
2766,RSH2-L46,翼,wings,yì,yì
2767,RSH2-L46,恭,respectful,gōng,gōng
2768,RSH2-L46,拱,arch,gǒng,gǒng
2769,RSH2-L46,撰,compose,zhuàn,zhuàn
2770,RSH2-L46,粪,dung,fèn,fèn
2771,RSH2-L46,殿,ceremonial hall,diàn,diàn
2772,RSH2-L46,暴,violent,bào,bào|pù
2773,RSH2-L46,瀑,waterfall,pù,pù
2774,RSH2-L46,爆,explode,bào,bào
2775,RSH2-L47,拥,hug,yōng,yōng
2776,RSH2-L47,佣,put to work,yōng,yōng|yòng
2777,RSH2-L47,甩,fling,shuǎi,shuǎi
2778,RSH2-L47,庸,mediocre,yōng,yōng
2779,RSH2-L47,触,touch,chù,chù
2780,RSH2-L47,蟹,crab,xiè,xiè
2781,RSH2-L47,懈,lax,xiè,xiè
2782,RSH2-L47,册,Vol.,cè,cè
2783,RSH2-L47,删,delete,shān,shān
2784,RSH2-L47,栅,palisade,zhà,zhà|shān
2785,RSH2-L47,珊,coral,shān,shān
2786,RSH2-L47,遍,everywhere,biàn,biàn
2787,RSH2-L47,偏,partial,piān,piān
2788,RSH2-L48,抵,resist,dǐ,dǐ
2789,RSH2-L48,氓,hoodlum,máng,máng|méng
2790,RSH2-L48,哺,breastfeed,bǔ,bǔ
2791,RSH2-L48,浦,river mouth,pǔ,pǔ
2792,RSH2-L48,蒲,cattail,pú,pú
2793,RSH2-L48,薄,slight,bó,báo|bó|bò
2794,RSH2-L48,铺,shop,pù,pū|pù
2795,RSH2-L48,捕,capture,bǔ,bǔ
2796,RSH2-L48,敷,apply,fū,fū
2797,RSH2-L48,膊,shoulder to arm,bó,bó
2798,RSH2-L48,傅,mentor,fù,fù
2799,RSH2-L48,缚,bind fast,fù,fù
2800,RSH2-L48,簿,register,bù,bù
2801,RSH2-L48,郁,depressed,yù,yù
2802,RSH2-L48,郭,outer walls,guō,guō
2803,RSH2-L48,廓,limitless,kuò,kuò
2804,RSH2-L48,邓,Deng,dèng,Dèng
2805,RSH2-L48,鄙,despicable,bǐ,bǐ
2806,RSH2-L48,耶,Jerusalem,Yē,yé|Yē
2807,RSH2-L48,邮,post,yóu,yóu
2808,RSH2-L48,邦,nation,bāng,bāng
2809,RSH2-L48,绑,truss,bǎng,bǎng
2810,RSH2-L48,郊,outskirts,jiāo,jiāo
2811,RSH2-L48,邻,neighbor,lín,lín
2812,RSH2-L48,廊,hallway,láng,láng
2813,RSH2-L49,缎,satin,duàn,duàn
2814,RSH2-L49,刁,wily,diāo,diāo
2815,RSH2-L49,叼,hold in the mouth,diāo,diāo
2816,RSH2-L49,钙,calcium,gài,gài
2817,RSH2-L49,殷,ardent,yīn,yīn|yān
2818,RSH2-L49,伺,attend to,sì,cì|sì
2819,RSH2-L49,饲,rear,sì,sì
2820,RSH2-L49,舶,liner,bó,bó
2821,RSH2-L49,舰,warship,jiàn,jiàn
2822,RSH2-L49,航,navigate,háng,háng
2823,RSH2-L49,舵,rudder,duò,duò
2824,RSH2-L49,舱,ship's cabin,cāng,cāng
2825,RSH2-L49,艇,light boat,tǐng,tǐng
2826,RSH2-L49,沿,along,yán,yán
2827,RSH2-L49,铅,lead,qiān,qiān
2828,RSH2-L49,狐,fox,hú,hú
2829,RSH2-L49,瓣,petal,bàn,bàn
2830,RSH2-L50,溢,brim over,yì,yì
2831,RSH2-L50,隘,pass,ài,ài
2832,RSH2-L50,霞,red sky,xiá,xiá
2833,RSH2-L50,氨,ammonia,ān,ān
2834,RSH2-L50,氧,oxygen,yǎng,yǎng
2835,RSH2-L50,氛,atmosphere,fēn,fēn
2836,RSH2-L50,氢,hydrogen,qīng,qīng
2837,RSH2-L50,氯,chlorine,lǜ,lǜ
2838,RSH2-L50,霸,tyrant,bà,bà
2839,RSH2-L50,靴,boots,xuē,xuē
2840,RSH2-L50,鞭,whip,biān,biān
2841,RSH2-L50,鞠,bow respectfully,jū,jū
2842,RSH2-L51,芽,sprout,yá,yá
2843,RSH2-L51,讶,surprised,yà,yà
2844,RSH2-L51,雅,polished,yǎ,yǎ|yā
2845,RSH2-L51,邪,wicked,xié,xié|yé
2846,RSH2-L51,悉,be informed,xī,xī
2847,RSH2-L51,毯,blanket,tǎn,tǎn
2848,RSH2-L51,毫,milli-,háo,háo
2849,RSH2-L51,耗,consume,hào,hào
2850,RSH2-L51,耕,till,gēng,gēng
2851,RSH2-L51,籍,records,jí,jí
2852,RSH2-L51,藉,in disorder,jí,jí|jiè
2853,RSH2-L51,畏,be afraid of,wèi,wèi
2854,RSH2-L51,喂,Hello...,wèi,wèi
2855,RSH2-L51,胀,bloated,zhàng,zhàng
2856,RSH2-L51,帐,tent,zhàng,zhàng
2857,RSH2-L52,誉,reputation,yù,yù
2858,RSH2-L52,剑,saber,jiàn,jiàn
2859,RSH2-L52,敛,restrain,liǎn,liǎn
2860,RSH2-L52,捡,pick up,jiǎn,jiǎn
2861,RSH2-L52,俭,thrifty,jiǎn,jiǎn
2862,RSH2-L52,签,sign,qiān,qiān
2863,RSH2-L52,鹏,roc,péng,péng
2864,RSH2-L52,鸣,twitter,míng,míng
2865,RSH2-L52,鸿,swan,hóng,hóng
2866,RSH2-L52,莺,oriole,yīng,yīng
2867,RSH2-L52,鸽,pigeon,gē,gē
2868,RSH2-L52,鹤,crane,hè,hè
2869,RSH2-L52,鹊,magpie,què,què
2870,RSH2-L52,鸥,gull,ōu,ōu
2871,RSH2-L52,鹅,goose,é,é
2872,RSH2-L52,鸦,raven,yā,yā
2873,RSH2-L52,乌,crow,wū,wū|wù
2874,RSH2-L52,呜,zoom-zoom,wū,wū
2875,RSH2-L52,捣,pound with a pestle,dǎo,dǎo
2876,RSH2-L52,寓,residence,yù,yù
2877,RSH2-L52,愚,pea-brained,yú,yú
2878,RSH2-L52,偶,by chance,ǒu,ǒu
2879,RSH2-L52,缸,vat,gāng,gāng
2880,RSH2-L52,窑,kiln,yáo,yáo
2881,RSH2-L52,罐,jar,guàn,guàn
2882,RSH2-L52,灌,pour into,guàn,guàn
2883,RSH2-L52,陶,pottery,táo,táo
2884,RSH2-L52,淘,wash in a container,táo,táo
2885,RSH2-L52,掏,draw out,tāo,tāo
2886,RSH2-L52,谣,rumor,yáo,yáo
2887,RSH2-L52,冤,injustice,yuān,yuān
2888,RSH2-L52,挽,tow,wǎn,wǎn
2889,RSH2-L52,勉,strive,miǎn,miǎn
2890,RSH2-L52,馋,gluttonous,chán,chán
2891,RSH2-L52,橡,rubber tree,xiàng,xiàng
2892,RSH2-L52,豫,pleased,yù,yù|Yù
2893,RSH2-L53,码,numeral,mǎ,mǎ
2894,RSH2-L53,驯,tame,xùn,xùn
2895,RSH2-L53,玛,Matteo,mǎ,mǎ
2896,RSH2-L53,驻,be stationed,zhù,zhù
2897,RSH2-L53,骄,arrogant,jiāo,jiāo
2898,RSH2-L53,驰,gallop,chí,chí
2899,RSH2-L53,蚂,leech-hopper,mà,mǎ|mà|mā
2900,RSH2-L53,驶,maneuver,shǐ,shǐ
2901,RSH2-L53,骚,disturb,sāo,sāo
2902,RSH2-L53,驾,drive,jià,jià
2903,RSH2-L53,驴,donkey,lǘ,lǘ
2904,RSH2-L53,腾,take flight,téng,téng|tēng
2905,RSH2-L53,骡,mule,luó,luó
2906,RSH2-L53,骤,trot,zhòu,zhòu
2907,RSH2-L53,闯,rush,chuǎng,chuǎng
2908,RSH2-L53,驱,drive away,qū,qū
2909,RSH2-L53,驳,refute,bó,bó
2910,RSH2-L53,骗,cheat,piàn,piàn
2911,RSH2-L53,唬,bluff,hǔ,hǔ
2912,RSH2-L53,虏,take captive,lǔ,lǔ
2913,RSH2-L53,虐,despotic,nüè,nüè
2914,RSH2-L53,滤,filter,lǜ,lǜ
2915,RSH2-L54,瞬,instant,shùn,shùn
2916,RSH2-L54,麟,Chinese unicorn,lín,lín
2917,RSH2-L54,磷,phosphorous,lín,lín
2918,RSH2-L54,唇,lips,chún,chún
2919,RSH2-L54,辱,disgrace,rǔ,rǔ
2920,RSH2-L54,震,quake,zhèn,zhèn
2921,RSH2-L54,振,vibrate,zhèn,zhèn
2922,RSH2-L54,郑,Zheng,zhèng,Zhèng
2923,RSH2-L54,掷,hurl,zhì,zhì
2924,RSH2-L54,魄,vigor,pò,pò
2925,RSH2-L54,槐,scholar tree,huái,huái
2926,RSH2-L54,魅,enchant,mèi,mèi
2927,RSH2-L54,瑰,marvelous,guī,guī
2928,RSH2-L54,魂,soul,hún,hún
2929,RSH2-L54,愧,ashamed,kuì,kuì
2930,RSH2-L54,魁,leader,kuí,kuí
2931,RSH2-L54,胧,hazy,lóng,lóng
2932,RSH2-L54,垄,raised path between fields,lǒng,lǒng
2933,RSH2-L54,宠,dote on,chǒng,chǒng
2934,RSH2-L54,庞,huge,páng,páng
2935,RSH2-L54,拢,draw near,lǒng,lǒng
2936,RSH2-L54,聋,deaf,lóng,lóng
2937,RSH2-L54,笼,cage,lóng,lóng|lǒng
2938,RSH2-L55,挪,transfer,nuó,nuó
2939,RSH2-L55,辆,vehicles,liàng,liàng
2940,RSH2-L55,瞒,dissemble,mán,mán
2941,RSH2-L55,龟,tortoise,guī,guī|jūn|Qiū
2942,RSH2-L55,蝇,flies,yíng,yíng
2943,RSH2-L55,绳,rope,shéng,shéng
2944,RSH2-L55,淹,inundate,yān,yān
2945,RSH2-L55,俺,we (exclusive),ǎn,ǎn
2946,RSH2-L55,钮,push button,niǔ,niǔ
2947,RSH2-L55,羞,shy,xiū,xiū
2948,RSH2-L55,纽,New York,niǔ,niǔ
2949,RSH2-L55,赫,illustrious,hè,hè
2950,RSH2-L55,奕,radiating vitality,yì,yì
2951,RSH2-L55,迹,indication,jì,jì
2952,RSH2-L55,蛮,barbaric,mán,mán
2953,RSH2-L55,啤,beer,pí,pí
2954,RSH2-L55,脾,spleen,pí,pí
2955,RSH2-L55,碑,stele,bēi,bēi
2956,RSH2-L55,嘱,admonish,zhǔ,zhǔ
2957,RSH2-L55,肆,IV,sì,sì
2958,RSH2-L55,插,insert,chā,chā
2959,RSH2-L55,毁,ruin,huǐ,huǐ
2960,RSH2-L55,鼠,mouse,shǔ,shǔ
2961,RSH2-L55,舅,mother's brother,jiù,jiù
2962,RSH2-L55,滔,surging,tāo,tāo
2963,RSH2-L55,稻,unhulled rice,dào,dào
2964,RSH2-L55,蹈,tread,dǎo,dǎo
2965,RSH2-L55,嫂,elder brother's wife,sǎo,sǎo
2966,RSH2-L55,搜,search,sōu,sōu
2967,RSH2-L55,瘦,emaciated,shòu,shòu
2968,RSH2-L55,艘,vessels,sōu,sōu
2969,RSH2-L55,焰,flame,yàn,yàn
2970,RSH2-L55,馅,filling,xiàn,xiàn
2971,RSH2-L55,陷,get stuck,xiàn,xiàn
2972,RSH2-L55,爽,frank,shuǎng,shuǎng
2973,RSH2-L55,缀,embellish,zhuì,zhuì|chuò
2974,RSH2-L55,傻,thick-headed,shǎ,shǎ
2975,RSH2-Compounds,蝴,butterfly (front end),hú,hú
2976,RSH2-Compounds,蝶,butterfly (back end),dié,dié
2977,RSH2-Compounds,蜘,spider (front end),zhī,zhī
2978,RSH2-Compounds,蛛,spider (back end),zhū,zhū
2979,RSH2-Compounds,骆,camel (front end),luò,luò
2980,RSH2-Compounds,驼,camel (back end),tuó,tuó
2981,RSH2-Compounds,蜻,dragonfly (front end),qīng,qīng
2982,RSH2-Compounds,蜓,dragonfly (back end),tíng,tíng
2983,RSH2-Compounds,凤,male phoenix,fèng,fèng
2984,RSH2-Compounds,凰,female phoenix,huáng,huáng
2985,RSH2-Compounds,玻,glass (front side),bō,bō
2986,RSH2-Compounds,璃,glass (back side),lí,lí
2987,RSH2-Compounds,橄,olive (A),gǎn,gǎn
2988,RSH2-Compounds,榄,olive (B),lǎn,lǎn
2989,RSH2-Compounds,芙,hibiscus (A),fú,fú
2990,RSH2-Compounds,蓉,cottonrose hibiscus (B),róng,róng
2991,RSH2-Compounds,咖,coffee (first drop),kā,gā|kā
2992,RSH2-Compounds,啡,coffee (last drop),fēi,fēi
2993,RSH2-Compounds,葡,grapes (A),pú,pú
2994,RSH2-Compounds,萄,grapes (B),táo,táo
2995,RSH2-Compounds,蘑,mushroom (cap),mó,mó
2996,RSH2-Compounds,菇,mushroom (stem),gū,gū
2997,RSH2-Compounds,吩,in-,fēn,fēn
2998,RSH2-Compounds,咐,-struct,fù,fù
2999,RSH2-Compounds,乒,ping,pīng,pīng
3000,RSH2-Compounds,乓,pong,pāng,pāng
3001,RSH2-Postscript 1,曹,Cao,cáo,cáo
3002,RSH2-Postscript 1,潘,Pan,pān,Pān
3003,RSH2-Postscript 1,谭,Tan,tán,tán
3004,RSH2-Postscript 1,姚,Yao-2,yáo,Yáo
3005,RSH2-Postscript 1,薛,Xue,xuē,Xuē
3006,RSH2-Postscript 1,彭,Peng,péng,Péng
3007,RSH2-Postscript 1,冯,Feng,Féng,Féng|píng
3008,RSH2-Postscript 1,魏,Wei,wèi,Wèi
3009,RSH2-Postscript 1,岳,Yue,yuè,yuè
3010,RSH2-Postscript 1,莉,jasmine,lì,lì
3011,RSH2-Postscript 1,湘,Hunan Province,xiāng,Xiāng
3012,RSH2-Postscript 1,甸,outlying areas,diàn,diān|diàn
3013,RSH2-Postscript 1,沧,dark blue,cāng,cāng
3014,RSH2-Postscript 1,穆,reverent,mù,mù
3015,RSH2-Postscript 1,娜,na,nuó,nuó
3016,RSH2-Postscript 1,琼,fine jade,qióng,qióng
3017,RSH2-Postscript 1,琳,gem,lín,lín
3018,RSH2-Postscript 1,钧,30 catties,jūn,jūn
(c),,錶,watch,biǎo,biǎo
(c),,匹,match,pǐ,pǐ
(c),,吋,inch,cùn,cùn|dòu
(c),,杰,hero,jié,jié
(c),,菸,tobacco,yān,yān|yū
(c),,彷,seemingly,fǎng,páng|fǎng
(c),,夥,partnership,huǒ,huǒ
(c),,踊,eagerly,yǒng,yǒng
(c),,锺,draw together,zhōng,zhōng
(c),,卒,foot soldier,zú,zú|cù
(c),,堇,violet,jǐn,jǐn
(c),,昴,The Pleiades,mǎo,mǎo
(c),,疟,malaria,nüè,nüè|yào
(c),,癖,mannerism,pǐ,pǐ
(c),,肛,anus,gāng,gāng
(c),,茵,mattress,yīn,yīn
(c),,账,accounts,zhàng,zhàng
(c),,豸,feline beast,zhì,zhì
(c),,鹭,heron,lù,lù
(c),,嗯,huh,ǹg,ńg|ňg|ǹg
(c),,羔,lamb,gāo,gāo
(c),,荤,meat diet,hūn,hūn|Xūn
(c),,咪,meow,mī,mī
(c),,臼,mortar,jiù,jiù
(c),,哦,oh!,ò,ò|é|ó|o
(c),,呦,oh! (surprised),yōu,yōu
(c),,橙,orange,chéng,chéng|dīng
(c),,俐,sharp intelligence,lì,lì
(c),,闺,small door,guī,guī
(c),,缶,tin can,fǒu,fǒu
(c),,妳,you girl,nǐ,nǐ|nǎi
(c) (p),,奂,first-class,huàn,huàn
(c) (rare),,咾,a noise,,hǒng|hòng|lǎo|liǎo
(c) 1100.1,,幺,uno,yāo,me|má|yāo
(c) 1137.1,,皿,dish,mǐn,mǐn
ch # 0017,,胡,,hú,hú
ch # 0018,,叶,,xié,xié
ch # 0041,,升,,shēng,shēng
ch # 0044,,占,,zhàn,zhàn
ch # 0051,,只,,zhī,zhī
ch # 0101,,了,,liào,liào
ch # 0179,,里,,lǐ,lǐ|li
ch # 0245,,获,,huò,huò
ch # 0278,,注,,zhù,zhù
ch # 0333,,周,,zhōu,zhōu
ch # 0363,,划,,huá,huá|huà
ch # 0372,,咸,,xián,xián
ch # 0414,,布,,bù,bù
ch # 0424,,制,,zhì,zhì
ch # 0428,,云,,yún,yún
ch # 0432,,冲,,chōng,chōng
ch # 0472,,复,,fù,fù
ch # 0525,,家,,jiā,jiā
ch # 0539,,准,,zhǔn,zhǔn
ch # 0554,,回,,huí,huí
ch # 0562,L # RSH1-L21,庄,hamlet,zhuāng,zhuāng
ch # 0568,,志,,zhì,zhì
ch # 0657,,板,,bǎn,bǎn|pǎn
ch # 0659,,后,,hòu,hòu
ch # 0665,,采,,cǎi,cǎi|cài
ch # 0672,,台,,tái,tái
ch # 0672,,台,,tái,tái
ch # 0689,,出,,chū,chū
ch # 0697,,松,,sōng,sōng
ch # 0698,,谷,,gǔ,gǔ
ch # 0700,,欲,,yù,yù
ch # 0735,L # RSH1-L24,动,move,dòng,dòng
ch # 0737,,历,,lì,lì
ch # 0787,L # RSH1-L25,笑,laugh,xiào,xiào
ch # 0863,,并,,bìng,bìng
ch # 0876,,游,,yóu,yóu
ch # 0891,,据,,jù,jù|jū
ch # 0895,,尽,,jǐn,jǐn
ch # 0895,,尽,,jǐn,jǐn
ch # 0968,,斗,,dòu,dòu
ch # 0997,,杯,,bēi,bēi
ch # 1023,,佛,,fú,fú
ch # 1101,,系,,xì,xì
ch # 1101,,系,,jì,jì|xì
ch # 1176,,凶,,xiōng,xiōng
ch # 1279,,干,,gān,gàn|gān
ch # 1279,,干,,gàn,gàn
ch # 1283,,于,,yú,yú|Yū|wū
ch # 1285,,余,,yú,yú|Yú
ch # 1304,,发,,fà,fà
ch # 1346,,姐,,jiě,jiě
ch # 1406,,面,,miàn,miàn
ch # 1424,,托,,tuō,tuō
ch # 1442,L # RSH1-L52,岛,island,dǎo,dǎo
ch # 1474,L # RSH1-L54,龙,dragon,lóng,lóng
ch # 1486,,丑,,chǒu,chǒu
ch # 1530,L # RSH1-L08,泪,tears,lèi,lèi
ch # 1597,,赞,,zàn,zàn
ch # 1599,,舍,,shě,shě
ch # 1692,,尝,,cháng,cháng
ch # 1746,,炮,,pào,pào|páo|bāo
ch # 1757,,荡,,dàng,dàng|tàng
ch # 1758,,姜,,jiāng,jiāng
ch # 1787,,脏,,zāng,zāng
ch # 1793,,愈,,yǔ,yǔ
ch # 1836,,扎,,zā,zā|zhā|zhá
ch # 1916,,致,,zhì,zhì
ch # 1921,,疏,,shū,shū
ch # 1989,,胁,,xié,xié
ch # 1993,,征,,zhēng,zhēng
ch # 2037,,梁,,Liáng,liáng|Liáng
ch # 2427,,御,,yù,yù
ch # 2439,L # RSH2-L34,怜,,lián,lián
ch # 2445,,范,,Fàn,fàn|Fàn
ch # 2447,,卷,,juǎn,juǎn
ch # 2454,L # RSH2-L36,碗,bowl,wǎn,wǎn
ch # 2477,,俊,,jùn,jùn
ch # 2575,L # RSH2-L39,寿,longevity,shòu,shòu
ch # 2609,L # RSH2-L40,炼,refine,liàn,liàn
ch # 2648,,涂,,tú,tū|tú
ch # 2673,,汇,,huì,huì
ch # 2735,,棋,,qí,qí
ch # 2801,,郁,,yù,yù
ch # 2852,,藉,,jiè,jí|jiè
ch # 2862,,签,,qiān,qiān
ch # 2862,,签,,qiān,qiān
ch # 2937,L # RSH2-L54,笼,cage,lóng,lóng|lǒng
ch # 2951,,迹,,jī,jī
ch # 2966,,搜,,sōu,sōu|huì
,,詹,,zhān,zhān
,,乾,,qián,gān|qián
,,丞,,,chéng
,,丼,,,jǐng|dǎn
,,亘,,,gèng|gèn
,,亘,,,gèng|gèn
,,仄,,,zè
,,仕,,,shì
,,伎,,,jì
,,伽,,,jiā|gā|qié
,,佃,,,diàn
,,佼,,,jiǎo
,,侃,,,kǎn
,,侑,,,yòu
,,俣,,,yǔ
,,俳,,,pái
,,俵,,,biǎo|biào
,,俸,,,fèng
,,倅,,,cuì|zú
,,倖,,,xìng
,,倣,,,fǎng
,,倭,,,wō|wēi
,,偲,,,sī|cāi|sǐ
,,冥,,,míng
,,凋,,,diāo
,,刈,,,yì
,,剔,,,tī
,,劾,,,hé
,,匡,,,kuāng
,,卯,,,mǎo
,,厄,,,è
,,叩,,,kòu
,,叱,,,chì
,,吏,,,lì
,,吠,,,fèi
,,呎,,,chǐ
,,咎,,,jiù
,,哉,,,zāi
,,呗,,,bei|bài
,,唆,,,suō
,,喋,,,dié|zhá
,,喫,,,chī|kài
,,嗣,,,sì
,,噂,,,zǔn
,,噌,,,cēng
,,嘘,,,shī|xū
,,啮,,,niè
,,嗫,,,niè
,,圃,,,pǔ
,,國,,,guó
,,圭,,,guī
,,垢,,,gòu
,,垣,,,yuán
,,埜,,,yě|shù
,,埠,,,bù
,,埴,,,zhí
,,埼,,,Qí
,,堀,,,kū
,,堰,,,yàn
,,冢,,,zhǒng
,,塾,,,shú
,,堕,,,duò
,,壕,,,háo
,,壹,,,yī
,,夙,,,sù
,,奄,,,yān|yǎn
,,奎,,,kuí
,,妃,,,fēi
,,妊,,,rèn
,,妾,,,qiè
,,姪,,,zhí
,,姬,,,jī
,,娠,,,shēn
,,娼,,,chāng
,,婢,,,bì
,,媛,,,yuán|yuàn
,,嫉,,,jí
,,嫡,,,dí
,,嬉,,,xī
,,嬬,,,xū|rú|nòu
,,孃,,,niáng|náng|ráng|rǎng
,,孜,,,zī
,,宥,,,yòu
,,寮,,,liáo
,,尉,,,wèi
,,尻,,,kāo
,,岐,,,qí|Qí
,,岬,,,jiǎ
,,峨,,,é
,,峯,,,fēng
,,崚,,,léng
,,岚,,,lán
,,嵩,,,sōng
,,嵯,,,cuó
,,嶽,,,yuè
,,岩,,,yán
,,巳,,,sì
,,巽,,,xùn
,,幌,,,huǎng
,,幡,,,fān
,,庇,,,bì
,,庖,,,páo
,,庵,,,ān
,,庶,,,shù
,,弁,,,biàn
,,弔,,,diào|dì
,,弛,,,chí
,,弧,,,hú
,,彊,,,qiáng|jiàng|qiǎng|jiāng
,,彗,,,huì
,,彪,,,biāo
,,彫,,,diāo
,,怯,,,qiè
,,恣,,,zì
,,悌,,,tì
,,悛,,,quān
,,惇,,,dūn
,,惚,,,hū
,,慄,,,lì
,,憧,,,chōng
,,憩,,,qì
,,憬,,,jǐng
,,忏,,,chàn
,,戾,,,lì
,,扉,,,fēi
,,扱,,,xī|chā|qì
,,抉,,,jué
,,拙,,,zhuō
,,拶,,,zǎn
,,捌,,,bā
,,捗,,,liàn|bù|pú|zhì
,,捺,,,nà
,,捻,,,niǎn
,,掟,,,lüě|dìng|dīng|zhěng
,,揃,,,jiān|jiǎn|qiān
,,揖,,,yī
,,搔,,,sāo
,,搾,,,zhà
,,掴,,,guó|guāi
,,摺,,,zhé
,,撚,,,niǎn
,,撮,,,cuō|zuǒ
,,擢,,,zhuó
,,敕,,,chì
,,斐,,,fěi
,,斡,,,wò
,,晏,,,yàn
,,晟,,,shèng|chéng|jīng
,,晦,,,huì
,,晖,,,huī
,,暝,,,míng
,,昙,,,tán
,,暧,,,ài
,,曙,,,shǔ
,,曜,,,yào
,,曝,,,bào|pù
,,曳,,,yè
,,朔,,,shuò
,,朕,,,zhèn
,,札,,,zhá
,,杓,,,sháo|biāo
,,杭,,,Háng
,,杵,,,chǔ
,,杷,,,pá
,,枇,,,pí
,,柊,,,zhōng
,,柑,,,gān
,,柘,,,zhè
,,柚,,,yóu|yòu|zhú
,,栞,,,bēn|kān
,,桁,,,háng|héng
,,桔,,,jié
,,梓,,,zǐ
,,枭,,,xiāo
,,梧,,,wú
,,梱,,,kǔn|hún
,,梵,,,fàn
,,梶,,,wěi
,,栈,,,zhàn
,,栖,,,qī|xī
,,椋,,,liáng
,,椎,,,chuí|zhuī
,,椙,,,
,,椰,,,yē
,,椿,,,chūn
,,楠,,,nán
,,楢,,,yóu|chū|qiū|yǒu
,,楯,,,shǔn
,,楷,,,kǎi
,,榎,,,jiǎ
,,榛,,,zhēn
,,槁,,,gǎo
,,槃,,,pán
,,槌,,,chuí
,,槙,,,diān|diàn|zhēn|zhěn
,,槻,,,guī
,,樋,,,léi|tōng|tǒng
,,樒,,,mì
,,樗,,,chū
,,㭴,,,jiān|sōng
,,樵,,,qiáo
,,桦,,,huà
,,樽,,,zūn
,,橇,,,qiāo
,,机,,,jī
,,椭,,,tuǒ
,,橿,,,jiāng
,,檀,,,tán
,,檎,,,qín
,,桧,,,Huì|guì
,,桧,,,Huì|guì
,,橹,,,lǔ
,,栉,,,zhì
,,枥,,,lì
,,歎,,,tàn
,,殆,,,dài
,,殉,,,xùn
,,殻,,,ké
,,毬,,,qiú
,,氾,,,fàn|fán
,,汀,,,tīng
,,汎,,,fàn|fá
,,汐,,,xī
,,汝,,,rǔ
,,汲,,,jí
,,沌,,,dùn
,,沐,,,mù
,,泠,,,líng
,,洵,,,xún
,,洸,,,guāng|huàng
,,浬,,,lǐ
